fdc_id,data_type,description,food_category_id,publication_date
324970,sample_food,parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324973,market_acquisition,parmesan cheese grated store brandother brand great value ok1,1.0,2019-04-01
324974,market_acquisition,parmesan cheese grated store brandother brand great value al1,1.0,2019-04-01
324975,sub_sample_food,retinol parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324976,sub_sample_food,tocopherols parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324977,sub_sample_food,cholesterol parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324978,sub_sample_food,minerals parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324979,sub_sample_food,niacin parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324980,sub_sample_food,riboflavin parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324981,sub_sample_food,selenium parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324982,sub_sample_food,sugars parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324983,sub_sample_food,thiamin parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324984,sub_sample_food,vitamin b6 parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324985,sub_sample_food,fatty acids parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324986,sub_sample_food,pantothenic acid parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324987,sub_sample_food,proximates parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324988,sub_sample_food,vitamin b12 parmesan cheese grated store brandother brand great value alok,1.0,2019-04-01
324989,sample_food,parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
324994,market_acquisition,parmesan cheese grated store brandother brand safeway kitchens ca1,1.0,2019-04-01
324995,market_acquisition,parmesan cheese grated store brandother brand safeway kitchens co1,1.0,2019-04-01
324996,sub_sample_food,tocopherols parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
324997,sub_sample_food,cholesterol parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
324998,sub_sample_food,minerals parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
324999,sub_sample_food,niacin parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
325000,sub_sample_food,riboflavin parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
325001,sub_sample_food,selenium parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
325002,sub_sample_food,thiamin parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
325003,sub_sample_food,vitamin b6 parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
325004,sub_sample_food,fatty acids parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
325005,sub_sample_food,proximates parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
325006,sub_sample_food,vitamin b12 parmesan cheese grated store brandother brand safeway kitchens coca1,1.0,2019-04-01
325007,sample_food,parmesan cheese grated store brandother brand flora hyvee flmo,1.0,2019-04-01
325012,market_acquisition,parmesan cheese grated store brandother brand flora fine foods 100 pure fl,1.0,2019-04-01
325013,market_acquisition,parmesan cheese grated store brandother brand hyvee 100 mo1,1.0,2019-04-01
325014,sub_sample_food,minerals parmesan cheese grated store brandother brand flora hyvee flmo,1.0,2019-04-01
325015,sub_sample_food,fatty acids parmesan cheese grated store brandother brand flora hyvee flmo,1.0,2019-04-01
325016,sub_sample_food,proximates parmesan cheese grated store brandother brand flora hyvee flmo,1.0,2019-04-01
325017,sample_food,parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325022,market_acquisition,parmesan cheese grated store brandother brand kroger mi1,1.0,2019-04-01
325023,market_acquisition,parmesan cheese grated store brandother brand kroger in1,1.0,2019-04-01
325024,sub_sample_food,pantothenic acid parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325025,sub_sample_food,proximates parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325026,sub_sample_food,vitamin b12 parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325027,sub_sample_food,tocopherols parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325028,sub_sample_food,cholesterol parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325029,sub_sample_food,minerals parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325030,sub_sample_food,niacin parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325031,sub_sample_food,riboflavin parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325032,sub_sample_food,selenium parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325033,sub_sample_food,thiamin parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325034,sub_sample_food,vitamin b6 parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325035,sub_sample_food,fatty acids parmesan cheese grated store brandother brand kroger miin,1.0,2019-04-01
325036,foundation_food,cheese parmesan grated,1.0,2019-04-01
325037,sample_food,american cheese pasteurized process mixed store brand alok,1.0,2019-04-01
325041,sub_sample_food,selenium american cheese pasteurized process mixed store brand,1.0,2019-04-01
325043,sub_sample_food,sugars american cheese pasteurized process mixed store brand,1.0,2019-04-01
325044,sub_sample_food,carotenoids american cheese pasteurized process mixed store brand,1.0,2019-04-01
325045,sub_sample_food,retinol american cheese pasteurized process mixed store brand,1.0,2019-04-01
325046,sample_food,american cheese pasteurized process kraft inny,1.0,2019-04-01
325048,market_acquisition,american cheese pasteurized process kraft ny,1.0,2019-04-01
325050,market_acquisition,american cheese pasteurized process kraft in,1.0,2019-04-01
325052,sub_sample_food,niacin american cheese pasteurized process kraft,1.0,2019-04-01
325053,sub_sample_food,vitamin b6 american cheese pasteurized process kraft,1.0,2019-04-01
325054,sub_sample_food,cholesterol american cheese pasteurized process kraft,1.0,2019-04-01
325055,sub_sample_food,pantothenic acid american cheese pasteurized process kraft,1.0,2019-04-01
325058,sub_sample_food,thiamin american cheese pasteurized process kraft,1.0,2019-04-01
325060,sub_sample_food,choline american cheese pasteurized process kraft,1.0,2019-04-01
325061,sample_food,american cheese pasteurized process kraft ca2nc,1.0,2019-04-01
325065,market_acquisition,american cheese pasteurized process kraft deli deluxe nc,1.0,2019-04-01
325066,sub_sample_food,tocopherols american cheese pasteurized process kraft,1.0,2019-04-01
325068,sub_sample_food,fatty acids american cheese pasteurized process kraft,1.0,2019-04-01
325070,sub_sample_food,riboflavin american cheese pasteurized process kraft,1.0,2019-04-01
325071,sub_sample_food,vitamin b12 american cheese pasteurized process kraft,1.0,2019-04-01
325072,sub_sample_food,vitamin k american cheese pasteurized process kraft,1.0,2019-04-01
325073,sub_sample_food,carotenoids american cheese pasteurized process kraft,1.0,2019-04-01
325074,sub_sample_food,retinol american cheese pasteurized process kraft,1.0,2019-04-01
325079,market_acquisition,american cheese pasteurized process land,1.0,2019-04-01
325080,sub_sample_food,tocopherols american cheese pasteurized process land,1.0,2019-04-01
325081,sub_sample_food,niacin american cheese pasteurized process land,1.0,2019-04-01
325082,sub_sample_food,selenium american cheese pasteurized process land,1.0,2019-04-01
325083,sub_sample_food,vitamin b6 american cheese pasteurized process land,1.0,2019-04-01
325084,sub_sample_food,cholesterol american cheese pasteurized process land,1.0,2019-04-01
325085,sub_sample_food,fatty acids american cheese pasteurized process land,1.0,2019-04-01
325086,sub_sample_food,pantothenic acid american cheese pasteurized process land,1.0,2019-04-01
325087,sub_sample_food,sugars american cheese pasteurized process land,1.0,2019-04-01
325088,sub_sample_food,thiamin american cheese pasteurized process land,1.0,2019-04-01
325089,sub_sample_food,minerals american cheese pasteurized process land,1.0,2019-04-01
325090,sub_sample_food,proximates american cheese pasteurized process land,1.0,2019-04-01
325091,sub_sample_food,riboflavin american cheese pasteurized process land,1.0,2019-04-01
325092,sub_sample_food,vitamin b12 american cheese pasteurized process land,1.0,2019-04-01
325093,sub_sample_food,vitamin k american cheese pasteurized process land,1.0,2019-04-01
325094,sub_sample_food,carotenoids american cheese pasteurized process land,1.0,2019-04-01
325095,sub_sample_food,retinol american cheese pasteurized process land,1.0,2019-04-01
325096,sample_food,american cheese pasteurized process mixed store brand inct,1.0,2019-04-01
325099,sub_sample_food,cholesterol american cheese pasteurized process mixed store brand,1.0,2019-04-01
325103,market_acquisition,american cheese pasteurized process kraft deli deluxe co,1.0,2019-04-01
325106,sub_sample_food,sugars american cheese pasteurized process kraft deli deluxe,1.0,2019-04-01
325107,sample_food,american cheese pasteurized process kraft miok,1.0,2019-04-01
325110,market_acquisition,american cheese pasteurized process kraft mi,1.0,2019-04-01
325111,market_acquisition,american cheese pasteurized process kraft ok,1.0,2019-04-01
325114,sample_food,american cheese pasteurized process mixed store brand ca2mo,1.0,2019-04-01
325119,sample_food,american cheese pasteurized process kraft alca1,1.0,2019-04-01
325121,market_acquisition,american cheese pasteurized process kraft al,1.0,2019-04-01
325123,market_acquisition,american cheese pasteurized process kraft ca,1.0,2019-04-01
325124,sub_sample_food,minerals american cheese pasteurized process kraft,1.0,2019-04-01
325125,sub_sample_food,selenium american cheese pasteurized process kraft,1.0,2019-04-01
325126,sub_sample_food,proximates american cheese pasteurized process kraft,1.0,2019-04-01
325127,sub_sample_food,sugars american cheese pasteurized process kraft,1.0,2019-04-01
325128,sub_sample_food,vitamin d american cheese pasteurized process kraft,1.0,2019-04-01
325131,market_acquisition,american cheese pasteurized process kroger deluxe in,1.0,2019-04-01
325133,sample_food,american cheese pasteurized process lucerne coca1,1.0,2019-04-01
325136,sub_sample_food,proximates american cheese pasteurized process lucerne,1.0,2019-04-01
325137,sub_sample_food,sugars american cheese pasteurized process lucerne,1.0,2019-04-01
325138,sample_food,american cheese pasteurized process kraft deli deluxe flmo,1.0,2019-04-01
325139,market_acquisition,american cheese pasteurized process kraft deli deluxe mo,1.0,2019-04-01
325140,market_acquisition,american cheese pasteurized process kraft mo,1.0,2019-04-01
325142,market_acquisition,american cheese pasteurized process kraft fl,1.0,2019-04-01
325143,sub_sample_food,riboflavin american cheese pasteurized process kraft deli deluxe,1.0,2019-04-01
325144,sub_sample_food,vitamin b12 american cheese pasteurized process kraft deli deluxe,1.0,2019-04-01
325145,sub_sample_food,minerals american cheese pasteurized process kraft deli deluxe,1.0,2019-04-01
325146,sub_sample_food,fatty acids american cheese pasteurized process kraft deli deluxe,1.0,2019-04-01
325147,sub_sample_food,proximates american cheese pasteurized process kraft deli deluxe,1.0,2019-04-01
325150,market_acquisition,american cheese pasteurized process kroger deluxe mi,1.0,2019-04-01
325151,sub_sample_food,proximates american cheese pasteurized process kroger deluxe,1.0,2019-04-01
325152,sub_sample_food,minerals american cheese pasteurized process kroger deluxe,1.0,2019-04-01
325155,market_acquisition,american cheese pasteurized process great value deluxe al,1.0,2019-04-01
325156,sub_sample_food,minerals american cheese pasteurized process great value deluxe,1.0,2019-04-01
325157,sample_food,american cheese pasteurized process lucerne deluxe slices ca1,1.0,2019-04-01
325159,market_acquisition,american cheese pasteurized process lucerne deluxe slices ca,1.0,2019-04-01
325162,market_acquisition,american cheese pasteurized process havily cheese company mo,1.0,2019-04-01
325163,sub_sample_food,minerals american cheese pasteurized process hautly cheese company,1.0,2019-04-01
325164,sample_food,american cheese pasteurized process mixed store brand flny,1.0,2019-04-01
325166,market_acquisition,american cheese pasteurized process americas choice white ny,1.0,2019-04-01
325167,sub_sample_food,fatty acids american cheese pasteurized process mixed store brand,1.0,2019-04-01
325168,sub_sample_food,proximates american cheese pasteurized process mixed store brand,1.0,2019-04-01
325169,sample_food,american cheese pasteurized process sunnyside farms ca2,1.0,2019-04-01
325171,market_acquisition,american cheese pasteurized process sunnyside farms deluxe slices ca,1.0,2019-04-01
325172,sub_sample_food,minerals american cheese pasteurized process sunnyside farms,1.0,2019-04-01
325175,market_acquisition,american cheese pasteurized process lucerne deluxe slices co,1.0,2019-04-01
325176,sub_sample_food,minerals american cheese pasteurized process lucerne deluxe slices,1.0,2019-04-01
325179,market_acquisition,american cheese pasteurized process shop rite singles ct,1.0,2019-04-01
325180,sub_sample_food,minerals american cheese pasteurized process shop rite singles,1.0,2019-04-01
325184,market_acquisition,american cheese pasteurized process best choice deluxe ok,1.0,2019-04-01
325185,sub_sample_food,minerals american cheese pasteurized process best choice deluxe,1.0,2019-04-01
325188,market_acquisition,american cheese pasteurized process hyvee deluxe sliced mo,1.0,2019-04-01
325189,sub_sample_food,minerals american cheese pasteurized process hyvee deluxe sliced,1.0,2019-04-01
325192,market_acquisition,american cheese pasteurized process publix deluxe fl,1.0,2019-04-01
325193,sub_sample_food,minerals american cheese pasteurized process publix deluxe,1.0,2019-04-01
325194,sample_food,american cheese pasteurized process tropical deluxe american cheese ny,1.0,2019-04-01
325196,market_acquisition,american cheese pasteurized process tropical deluxe ny,1.0,2019-04-01
325197,sub_sample_food,minerals american cheese pasteurized process tropical deluxe american cheese,1.0,2019-04-01
325198,foundation_food,cheese pasteurized process american vitamin d fortified,1.0,2019-04-01
325235,sub_sample_food,grapefruit juice white shelf stable store brand,9.0,2019-04-01
325275,sub_sample_food,grapefruit juice white shelf stable signature kitchen,9.0,2019-04-01
325285,sub_sample_food,grapefruit juice white shelf stable,9.0,2019-04-01
325286,sub_sample_food,grapefruit juice white shelf stable ocean spray,9.0,2019-04-01
325287,foundation_food,grapefruit juice white canned or bottled unsweetened,9.0,2019-04-01
325288,sample_food,peaches raw region 2 c0009d pure composite,9.0,2019-04-01
325289,market_acquisition,peaches los angeles ca nf0009su outlet3,9.0,2019-04-01
325290,market_acquisition,peaches longview wa nf0009sw outlet13,9.0,2019-04-01
325302,sub_sample_food,peaches raw region 2 na yes,9.0,2019-04-01
325303,sub_sample_food,peaches region 2 freeze dried,9.0,2019-04-01
325304,sub_sample_food,peaches fresh region 2 nf00095x,9.0,2019-04-01
325305,sample_food,peaches raw region 4 c0009n pure composite,9.0,2019-04-01
325306,market_acquisition,peaches canonsburgmcmurray pa nf0009uj outlet16,9.0,2019-04-01
325307,market_acquisition,peaches springfield nj nf0009uk outlet9,9.0,2019-04-01
325308,market_acquisition,peaches franklin pa nf0009ul outlet18,9.0,2019-04-01
325320,sub_sample_food,peaches raw region 4 na yes,9.0,2019-04-01
325321,sub_sample_food,peaches region 4 freeze dried,9.0,2019-04-01
325322,sub_sample_food,peaches fresh region 4 nf0009f3,9.0,2019-04-01
325323,sample_food,peaches raw region 1 c0009c pure composite,9.0,2019-04-01
325324,market_acquisition,peaches mena ar nf0009sv outlet1,9.0,2019-04-01
325325,market_acquisition,peaches springfield mo nf0009sx outlet8,9.0,2019-04-01
325338,sub_sample_food,peaches raw region 1 na yes,9.0,2019-04-01
325339,sub_sample_food,peaches region 1 freeze dried,9.0,2019-04-01
325340,sub_sample_food,peaches fresh region 1 nf000952,9.0,2019-04-01
325341,sample_food,peaches raw region 3 c0009m pure composite,9.0,2019-04-01
325342,market_acquisition,peaches beaumont tx nf0009uh outlet23,9.0,2019-04-01
325343,market_acquisition,peaches conroe tx nf0009ui outlet22,9.0,2019-04-01
325344,market_acquisition,peaches wheaton il nf0009va outlet6,9.0,2019-04-01
325357,sub_sample_food,peaches raw region 3 na yes,9.0,2019-04-01
325358,sub_sample_food,peaches region 3 freeze dried,9.0,2019-04-01
325359,sub_sample_food,peaches fresh region 3 nf0009e8,9.0,2019-04-01
325360,sample_food,peaches raw pass 2 region 2 pure composite cy010g1,9.0,2019-04-01
325361,market_acquisition,peaches raw pass 2 region 2 ca1 nfy010cie,9.0,2019-04-01
325362,market_acquisition,peaches raw pass 2 region 2 orwa3 nfy010cih,9.0,2019-04-01
325363,market_acquisition,peaches raw pass 2 region 2 orwa2 nfy010cky,9.0,2019-04-01
325364,sub_sample_food,peaches raw pass 2 region 2 na yes proximates,9.0,2019-04-01
325365,sub_sample_food,peaches raw pass 2 region 2 na yes minerals,9.0,2019-04-01
325366,sub_sample_food,peaches raw pass 2 region 2 na yes sugar,9.0,2019-04-01
325367,sub_sample_food,peaches raw pass 2 region 2 na yes fiber,9.0,2019-04-01
325368,sub_sample_food,peaches raw pass 2 region 2 na yes vitamin c,9.0,2019-04-01
325369,sub_sample_food,peaches raw pass 2 region 2 na yes thiamin,9.0,2019-04-01
325370,sub_sample_food,peaches raw pass 2 region 2 na yes riboflavin,9.0,2019-04-01
325371,sub_sample_food,peaches raw pass 2 region 2 na yes niacin,9.0,2019-04-01
325372,sub_sample_food,peaches raw pass 2 region 2 na yes pantothenic acid,9.0,2019-04-01
325373,sub_sample_food,peaches raw pass 2 region 2 na yes vitamin b6,9.0,2019-04-01
325374,sub_sample_food,peaches raw pass 2 region 2 na yes folate,9.0,2019-04-01
325375,sub_sample_food,peaches raw pass 2 region 2 na yes vitamin k,9.0,2019-04-01
325376,sub_sample_food,peaches raw pass 2 region 2 na yes carotenoids,9.0,2019-04-01
325377,sub_sample_food,peaches raw pass 2 region 2 na potassium sodium selenium,9.0,2019-04-01
325378,sample_food,peaches raw pass 2 region 4 pure composite cy010g3,9.0,2019-04-01
325379,market_acquisition,peaches raw pass 2 region 4 nynj1 nfy010clj,9.0,2019-04-01
325380,market_acquisition,peaches raw pass 2 region 4 pa2 nfy010clk,9.0,2019-04-01
325381,market_acquisition,peaches raw pass 2 region 4 pa4 nfy010cll,9.0,2019-04-01
325382,sub_sample_food,peaches raw pass 2 region 4 na yes proximates,9.0,2019-04-01
325383,sub_sample_food,peaches raw pass 2 region 4 na yes minerals,9.0,2019-04-01
325384,sub_sample_food,peaches raw pass 2 region 4 na yes sugar,9.0,2019-04-01
325385,sub_sample_food,peaches raw pass 2 region 4 na yes fiber,9.0,2019-04-01
325386,sub_sample_food,peaches raw pass 2 region 4 na yes vitamin c,9.0,2019-04-01
325387,sub_sample_food,peaches raw pass 2 region 4 na yes thiamin,9.0,2019-04-01
325388,sub_sample_food,peaches raw pass 2 region 4 na yes riboflavin,9.0,2019-04-01
325389,sub_sample_food,peaches raw pass 2 region 4 na yes niacin,9.0,2019-04-01
325390,sub_sample_food,peaches raw pass 2 region 4 na yes pantothenic acid,9.0,2019-04-01
325391,sub_sample_food,peaches raw pass 2 region 4 na yes vitamin b6,9.0,2019-04-01
325392,sub_sample_food,peaches raw pass 2 region 4 na yes folate,9.0,2019-04-01
325393,sub_sample_food,peaches raw pass 2 region 4 na yes vitamin k,9.0,2019-04-01
325394,sub_sample_food,peaches raw pass 2 region 4 na yes carotenoids,9.0,2019-04-01
325395,sub_sample_food,peaches raw pass 2 region 4 na potassium sodium selenium,9.0,2019-04-01
325396,sample_food,peaches raw pass 2 region 3 pure composite cy010g2,9.0,2019-04-01
325397,market_acquisition,peaches raw pass 2 region 3 tx3 nfy010cli,9.0,2019-04-01
325398,market_acquisition,peaches raw pass 2 region 3 il2 nfy010clm,9.0,2019-04-01
325399,market_acquisition,peaches raw pass 2 region 3 tx2 nfy010cln,9.0,2019-04-01
325400,sub_sample_food,peaches raw pass 2 region 3 na yes proximates,9.0,2019-04-01
325401,sub_sample_food,peaches raw pass 2 region 3 na yes minerals,9.0,2019-04-01
325402,sub_sample_food,peaches raw pass 2 region 3 na yes sugar,9.0,2019-04-01
325403,sub_sample_food,peaches raw pass 2 region 3 na yes fiber,9.0,2019-04-01
325404,sub_sample_food,peaches raw pass 2 region 3 na yes vitamin c,9.0,2019-04-01
325405,sub_sample_food,peaches raw pass 2 region 3 na yes thiamin,9.0,2019-04-01
325406,sub_sample_food,peaches raw pass 2 region 3 na yes riboflavin,9.0,2019-04-01
325407,sub_sample_food,peaches raw pass 2 region 3 na yes niacin,9.0,2019-04-01
325408,sub_sample_food,peaches raw pass 2 region 3 na yes pantothenic acid,9.0,2019-04-01
325409,sub_sample_food,peaches raw pass 2 region 3 na yes vitamin b6,9.0,2019-04-01
325410,sub_sample_food,peaches raw pass 2 region 3 na yes amino acids,9.0,2019-04-01
325411,sub_sample_food,peaches raw pass 2 region 3 na yes folate,9.0,2019-04-01
325412,sub_sample_food,peaches raw pass 2 region 3 na yes vitamin k,9.0,2019-04-01
325413,sample_food,peaches raw pass 2 region 1 pure composite cy010g0,9.0,2019-04-01
325414,market_acquisition,peaches raw pass 2 region 1 tn2 nfy010cif,9.0,2019-04-01
325415,market_acquisition,peaches raw pass 2 region 1 ar1 nfy010cig,9.0,2019-04-01
325416,market_acquisition,peaches raw pass 2 region 1 mo2 nfy010cii,9.0,2019-04-01
325417,sub_sample_food,peaches raw pass 2 region 1 na yes vitamin c,9.0,2019-04-01
325418,sub_sample_food,peaches raw pass 2 region 1 na yes thiamin,9.0,2019-04-01
325419,sub_sample_food,peaches raw pass 2 region 1 na yes riboflavin,9.0,2019-04-01
325420,sub_sample_food,peaches raw pass 2 region 1 na yes niacin,9.0,2019-04-01
325421,sub_sample_food,peaches raw pass 2 region 1 na yes pantothenic acid,9.0,2019-04-01
325422,sub_sample_food,peaches raw pass 2 region 1 na yes vitamin b6,9.0,2019-04-01
325423,sub_sample_food,peaches raw pass 2 region 1 na yes amino acids,9.0,2019-04-01
325424,sub_sample_food,peaches raw pass 2 region 1 na yes folate,9.0,2019-04-01
325425,sub_sample_food,peaches raw pass 2 region 1 na yes vitamin k,9.0,2019-04-01
325426,sub_sample_food,peaches raw pass 2 region 1 na yes fiber,9.0,2019-04-01
325427,sub_sample_food,peaches raw pass 2 region 1 na yes proximates,9.0,2019-04-01
325428,sub_sample_food,peaches raw pass 2 region 1 na yes minerals,9.0,2019-04-01
325429,sub_sample_food,peaches raw pass 2 region 1 na yes sugar,9.0,2019-04-01
325430,foundation_food,peaches yellow raw,9.0,2019-04-01
325445,market_acquisition,sunflower seeds dry roasted salted planters,12.0,2019-04-01
325522,sub_sample_food,sunflower seeds dry roasted salted,12.0,2019-04-01
325523,sub_sample_food,sunflower seeds dry roasted salted storeother,12.0,2019-04-01
325524,foundation_food,seeds sunflower seed kernels dry roasted with salt added,12.0,2019-04-01
325558,sub_sample_food,italian pork sausage kroger cooked,7.0,2019-04-01
325571,sub_sample_food,italian pork sausage storeother cooked,7.0,2019-04-01
325579,sub_sample_food,italian pork sausage johnsonville hot cooked,7.0,2019-04-01
325596,sub_sample_food,italian pork sausage great value cooked,7.0,2019-04-01
325646,sub_sample_food,italian pork sausage cooked,7.0,2019-04-01
325657,sub_sample_food,italian pork sausage johnsonville mild cooked,7.0,2019-04-01
325659,sample_food,white bread store brand mixed composite in1ny1,18.0,2019-04-01
325662,sub_sample_food,selenium white bread store brand mixed composite in1ny1,18.0,2019-04-01
325663,sub_sample_food,sugars white bread store brand mixed composite in1ny1,18.0,2019-04-01
325664,sub_sample_food,vitamin b6 white bread store brand mixed composite in1ny1,18.0,2019-04-01
325665,sub_sample_food,starch white bread store brand mixed composite in1ny1,18.0,2019-04-01
325666,sub_sample_food,tdf white bread store brand mixed composite in1ny1,18.0,2019-04-01
325667,sub_sample_food,fatty acids white bread store brand mixed composite in1ny1,18.0,2019-04-01
325668,sub_sample_food,pantothenic acid white bread store brand mixed composite in1ny1,18.0,2019-04-01
325669,sample_food,white bread store brand mixed composite mi1ok1,18.0,2019-04-01
325672,sub_sample_food,selenium white bread store brand mixed composite mi1ok1,18.0,2019-04-01
325673,sub_sample_food,sugars white bread store brand mixed composite mi1ok1,18.0,2019-04-01
325674,sub_sample_food,vitamin b6 white bread store brand mixed composite mi1ok1,18.0,2019-04-01
325675,sub_sample_food,starch white bread store brand mixed composite mi1ok1,18.0,2019-04-01
325676,sub_sample_food,tdf white bread store brand mixed composite mi1ok1,18.0,2019-04-01
325677,sub_sample_food,fatty acids white bread store brand mixed composite mi1ok1,18.0,2019-04-01
325678,sub_sample_food,pantothenic acid white bread store brand mixed composite mi1ok1,18.0,2019-04-01
325679,sample_food,white bread store brand mixed composite ca2nc,18.0,2019-04-01
325682,sub_sample_food,selenium white bread store brand mixed composite ca2nc,18.0,2019-04-01
325683,sub_sample_food,sugars white bread store brand mixed composite ca2nc,18.0,2019-04-01
325684,sub_sample_food,vitamin b6 white bread store brand mixed composite ca2nc,18.0,2019-04-01
325685,sub_sample_food,starch white bread store brand mixed composite ca2nc,18.0,2019-04-01
325686,sub_sample_food,tdf white bread store brand mixed composite ca2nc,18.0,2019-04-01
325687,sub_sample_food,fatty acids white bread store brand mixed composite ca2nc,18.0,2019-04-01
325688,sub_sample_food,pantothenic acid white bread store brand mixed composite ca2nc,18.0,2019-04-01
325691,sub_sample_food,selenium white bread store brand publix bread fl1,18.0,2019-04-01
325692,sub_sample_food,sugars white bread store brand publix bread fl1,18.0,2019-04-01
325693,sub_sample_food,vitamin b6 white bread store brand publix bread fl1,18.0,2019-04-01
325694,sub_sample_food,starch white bread store brand publix bread fl1,18.0,2019-04-01
325695,sub_sample_food,tdf white bread store brand publix bread fl1,18.0,2019-04-01
325696,sub_sample_food,fatty acids white bread store brand publix bread fl1,18.0,2019-04-01
325697,sub_sample_food,pantothenic acid white bread store brand publix bread fl1,18.0,2019-04-01
325698,sample_food,white bread store brand mixed composite al1ca1,18.0,2019-04-01
325701,sub_sample_food,selenium white bread store brand mixed composite al1ca1,18.0,2019-04-01
325702,sub_sample_food,sugars white bread store brand mixed composite al1ca1,18.0,2019-04-01
325703,sub_sample_food,vitamin b6 white bread store brand mixed composite al1ca1,18.0,2019-04-01
325704,sub_sample_food,starch white bread store brand mixed composite al1ca1,18.0,2019-04-01
325705,sub_sample_food,tdf white bread store brand mixed composite al1ca1,18.0,2019-04-01
325706,sub_sample_food,fatty acids white bread store brand mixed composite al1ca1,18.0,2019-04-01
325707,sub_sample_food,pantothenic acid white bread store brand mixed composite al1ca1,18.0,2019-04-01
325708,sample_food,white bread store brand mixed composite co2ct1,18.0,2019-04-01
325711,sub_sample_food,selenium white bread store brand mixed composite co2ct1,18.0,2019-04-01
325712,sub_sample_food,sugars white bread store brand mixed composite co2ct1,18.0,2019-04-01
325713,sub_sample_food,vitamin b6 white bread store brand mixed composite co2ct1,18.0,2019-04-01
325714,sub_sample_food,starch white bread store brand mixed composite co2ct1,18.0,2019-04-01
325715,sub_sample_food,tdf white bread store brand mixed composite co2ct1,18.0,2019-04-01
325716,sub_sample_food,fatty acids white bread store brand mixed composite co2ct1,18.0,2019-04-01
325717,sub_sample_food,pantothenic acid white bread store brand mixed composite co2ct1,18.0,2019-04-01
325718,sample_food,white bread store brand food world sandwich bread al1,18.0,2019-04-01
325719,market_acquisition,white bread store brand food world sandwich bread 20 oz package al,18.0,2019-04-01
325720,sub_sample_food,minerals white bread store brand food world sandwich bread al1,18.0,2019-04-01
325721,sub_sample_food,niacin white bread store brand food world sandwich bread al1,18.0,2019-04-01
325722,sub_sample_food,proximates white bread store brand food world sandwich bread al1,18.0,2019-04-01
325723,sub_sample_food,riboflavin white bread store brand food world sandwich bread al1,18.0,2019-04-01
325724,sub_sample_food,thiamin white bread store brand food world sandwich bread al1,18.0,2019-04-01
325725,sample_food,white bread store brand americas choice large white ny1,18.0,2019-04-01
325726,market_acquisition,white bread store brand americas choice large white 20 oz package ny,18.0,2019-04-01
325727,sub_sample_food,minerals white bread store brand americas choice large white ny1,18.0,2019-04-01
325728,sub_sample_food,niacin white bread store brand americas choice large white ny1,18.0,2019-04-01
325729,sub_sample_food,proximates white bread store brand americas choice large white ny1,18.0,2019-04-01
325730,sub_sample_food,riboflavin white bread store brand americas choice large white ny1,18.0,2019-04-01
325731,sub_sample_food,thiamin white bread store brand americas choice large white ny1,18.0,2019-04-01
325732,sample_food,white bread store brand sunnyside farms bread ca2,18.0,2019-04-01
325733,market_acquisition,white bread store brand sunnyside farms bread 20 oz package ca2,18.0,2019-04-01
325734,sub_sample_food,minerals white bread store brand sunnyside farms bread ca2,18.0,2019-04-01
325735,sub_sample_food,niacin white bread store brand sunnyside farms bread ca2,18.0,2019-04-01
